This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jan 28 03:45:42 2022
Filter Values: stellar_teff lessThan 4000; planet_radius lessThan 5; tfopwg_disposition notContains FP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"284441182","1470.01","","2","4","2","2","4","4","4","8.2","69","4","3","3","PC","PC","11.4752","0.007","1","spoc","SPOC","10.089143","61.213387","48.576","0.044","-55.602","0.043","2458766.468651","0.0010244605","2.5270827246873","0.000025686386","1.2953183413359","0.39836314","2.089379","0.167774","1922.538506386","154.51329","2.1654975308686","1.4887186","45.36559652162","661.91375489564","12.19623","51.9503","0.0745","3624","157","4.74607","0.00772316","0.49012","0.0145314","","","0.488207","0.0202643","17,18,24","crowded field; level 1 candidate","2019-12-05","2020-09-14","2021-10-29"
"356322454","3709.01","","3","4","3","3","1","4","4","22.7","68.9","1","0","0","PC","PC","13.3033","0.009","1","qlp","QLP","67.795335","59.159564","2.89","2.197","-5.533","2.197","2458838.877833","0.0079686","3.2513139","0.0018386","1.735","0.773","9.202503","0.798245","8440","734.941","","","","","9","","","","","","","","","","","","","19","found in faint-star QLP search","2021-06-23","2021-06-23","2021-10-29"
"306996324","776.02","TIC 306996324.02","2","5","5","2","4","4","4","3.5","68.9","5","3","6","PC","CP","9.73597","0.007","2","spoc","QLP","178.577997","-37.553357","251.112","0.051","-145.059","0.034","2458571.415385","0.002617","8.243393","0.001963","2.423729","0.59833","1.155009","0.113217","1063.236625","104.27136","1.787437","1.381766","12.439686857515","478.98521883344","9.58068","27.1701","0.03205","3806","66","4.73575","0.338566","0.545","0.079","","","0.52973","0.0202495","10","Third transit is probably not real. The second transit could be the secondary of .01.","2019-06-11","2019-06-11","2021-10-29"
"126606859","4479.01","","2","4","4","2","1","4","4","11.5","66.8","5","0","0","PC","PC","12.9374","0.008","1","spoc","SPOC","316.096939","24.653674","90.926","0.07","-121.112","0.07","2459420.757858","0.002410888","1.1588048119601","0.00018970402","1.1466151566268","0.5537225","3.52717","0.405098","3243.372602329","373.0393","2.4490766581656","2.1008608","88.195404840177","781.59404009853","9.461113","80.6532","0.2566","3449","157","4.80176","0.00495294","0.42738899588585","0.012702","","","0.422022","0.0202638","41","potential L1 planet; weak signal","2021-10-07","2021-10-06","2021-10-29"
"125405602","821.01","","5","5","5","5","5","5","5","1.6","66","8","1","6","PC","FA","11.1825","0.007","1","spoc","SPOC","209.615851","-23.277572","242.852","0.08","-252.531","0.072","2458606.784642","0.002901","13.823303","0.004073","1.365217","0.266457","2.779274","0.430504","2556.532346","396.43063","2.806009","0.578105","4.5470053171344","372.43553815474","7.192833","39.5907","0.0991","3669","72","4.78896","0.361894","0.477","0.074","","","0.444969","0.0203638","11","low SNR (7.3)","2019-06-17","2019-06-17","2021-10-29"
"27649847","521.01","","2","4","2","2","4","4","4","8.1","65.7","10","2","11","PC","PC","12.4029","0.007","1","spoc-s01-s36-b0A-PC","UNKNOWN","123.344257","12.222108","90.409","0.092","80.695","0.05","2459500.21118","0.001027699","1.542845094222","0.0000082865745","1.2724383598909","0.32204247","2.372973","0.213604","2183.2020233","196.71689","2.0411661857236","0.7852618","60.017798041501","709.88788415272","11.250947","60.9425","0.22385","3439","69","4.97486","0.436074","0.42002800107002","0.0125005","","","0.413895","0.0202719","7,34,44","potential L1 planet; epoch from SPOC s44","2019-03-22","2022-01-10","2022-01-10"
"74197917","4261.01","","3","4","3","3","1","4","4","34.6","65.6","0","0","0","PC","PC","13.7682","0.006","1","qlp","QLP","137.285031","-46.184649","-2.682","2.915","2.327","2.915","2458567.169341","0.0044464","1.5040804","0.0002519","2.955","0.322","6.676046","0.010771","6130","9.92064","","","558.567","1354","20","","","3810.2","529.9","","","","","","","","","8,9,35,36","found in faint-star QLP search","2021-07-12","2021-07-12","2021-10-29"
"124235800","4898.01","","2","4","2","2","1","4","4","9.7","65.6","0","0","0","PC","PC","11.9277","0.007","1","qlp-s37-faintsearch","QLP","197.341671","-32.829454","-116.636","0.066","-48.539","0.061","2459330.01077","0.0020555","2.7652293","0.0000103","1.262","0.219","2.598015","0.006595","2390","6.07417","3.48557","0.201627","33.0144","667","14","98.5958","0.3946","3830","157","4.62","0.01","0.64","0.02","","","0.619077","0.0202249","10,37","found in faint-star QLP search","2021-12-21","2021-12-21","2021-12-23"
"87091417","3743.01","","3","4","3","3","1","4","4","24.5","65","1","0","0","PC","PC","12.7508","0.007","1","qlp","QLP","58.490945","58.748105","-1.38","2.211","3.165","2.21","2458840.233156","0.0046288","2.1186344","0.0009396","2.553","0.358","4.569695","0.011901","4200","10.9611","","","236.176","1092","12","","","3898","347.1","","","","","","","","","19","found in faint-star QLP search","2021-06-23","2021-06-23","2021-10-29"
"259168516","1680.01","","1","4","1","2","2","4","4","1.6","64.9","9","0","3","PC","PC","13.3081","0.007","1","spoc","SPOC","292.313979","65.973802","56.574","0.104","-131.332","0.094","2458687.263656","0.00092058984","4.8026221624832","0.000025756384","1.1671799271522","0.2349863","5.322018","0.280354","4889.765822564","258.18228","1.5041774648361","0.42906016","4.4511388395697","370.45676914831","19.806","37.2209","0.06155","3231","157","5.04064","0.0219142","0.213459","0.00640239","","","0.182476","0.0200755","14,15,16,17,18,19,20,21,22,23,24,25,26","level-one candidate; follow-up in progress","2020-01-30","2020-09-14","2022-01-23"
"394357918","4184.01","","2","4","2","2","3","4","4","2.5","63.9","6","0","2","PC","PC","14.2612","0.007","1","spoc","SPOC","43.828475","-79.414704","79.049","0.151","165.735","0.109","2458326.789708","0.0013429265","4.9019896041705","0.000021563324","1.2792214284039","0.33407187","11.901708","1.197805","10902.015484992","1102.611","2.5326352818977","0.6783872","5.0534906326461","382.39976421359","9.011689","69.3649","0.3229","3147","99","5.04654","0.551884","0.24080699682236","0.00741195","","","0.210978","0.0201844","1,28","potential L1 planet; low MES","2021-07-08","2021-07-08","2022-01-14"
"415969908","233.01","","3","4","4","4","4","3","4","1.7","63.1","11","3","6","PC","PC","11.3018","0.007","1","spoc-s01-s36-b0A-PC","UNKNOWN","343.708612","-18.912445","-317.835","0.074","-143.221","0.065","2458365.261299","0.0014388006","11.670026816374","0.000037475715","1.990550416592","0.37368855","3.021195","0.223101","2778.7559551399","205.46245","2.0178259868584","0.7119288","4.0210345988298","361.16379022107","13.143751","33.773","0.04565","3644","64","4.79912","0.357198","0.38027200102806","0.0114291","","","0.36905","0.0203196","2,29,43","possible multi","2018-11-29","2022-01-14","2022-01-15"
"219860288","1743.01","","1","4","1","1","2","4","4","2.3","62.9","9","0","1","PC","PC","12.4251","0.007","1","spoc","SPOC","257.747332","71.872204","66.979","0.088","188.773","0.087","2458713.429719","0.0010829436","4.2660582129597","0.000027655697","0.9364773671027","0.106102996","2.563533","0.177308","2358.3156429754","163.29329","1.8228900787664","0.13947274","8.9546345049558","441.19615164513","15.2593","41.2758","0.0887","3281","157","4.90415","0.00361744","0.320089","0.00941708","","","0.299659","0.0201029","15,16,17,18,19,20,21,22,23,24,25,26","v-shaped","2020-02-27","2020-09-23","2021-10-29"
"240968774","1467.01","","1","4","1","3","4","4","4","3.9","62.5","2","11","7","PC","PC","10.5977","0.007","1","spoc","SPOC","19.114644","49.233138","108.394","0.069","-149.059","0.055","2458766.983728","0.002811904","5.9733838632236","0.0014128793","1.6056977901309","0.75323486","1.492187","0.181054","1373.4112774659","166.74307","1.8270031259892","2.4079738","18.079168948509","525.91355599901","8.569228","37.4418","0.05465","3834","157","4.74552","0.00770691","0.490737","0.0145151","","","0.488826","0.0202394","17","","2019-12-05","2019-12-05","2021-10-29"
"119950057","3336.01","","3","4","3","3","3","4","4","33.7","62.3","1","0","1","PC","PC","12.388","0.022","1","qlp","QLP","278.746802","-55.663421","","","","","2458681.503016","0.0020792","10.1822686","0.0028618","2.424","0.642","13.734206","0.058185","12570","53.5887","","","","","21","535.977","","","","","","","","","","","","13","found in faint-star QLP search","2021-06-04","2021-06-04","2021-10-29"
"704012376","3774.01","","3","4","3","3","1","4","4","69.6","62","1","0","0","PC","PC","13.3678","0.031","1","qlp","QLP","95.160582","43.165306","7.925","0.732","0.82","0.738","2458865.318987","0.0026813","1.5970752","0.0003327","1.313","0.233","16.971727","3.72893","15510","3428.58","","","","","14","609.487","289.925","","","","","","","","","","","20","found in faint-star QLP search","2021-06-23","2021-06-23","2021-10-29"
"8348911","2266.01","","2","4","4","2","4","4","4","4","61.2","11","0","4","PC","PC","13.5042","0.008","1","spoc","SPOC","245.28004","31.577041","47.468","0.069","37.877","0.097","2458957.927167","0.0025977218","2.3262137091321","0.00022264394","1.0045909160437","0.5839522","4.530625","0.721325","4164.165866004","664.14386","1.6981838008632","1.523082","15.121514129272","502.94277010426","7.141174","51.6004","0.1294","3244","157","4.97167","0.0114808","0.261162","0.00786259","","","0.233038","0.0201461","24,25","low SNR (7.0); S25 data have more scatter","2020-09-30","2020-09-30","2021-10-29"
"166648874","1806.01","","2","4","2","2","4","4","4","1.1","61","5","0","5","PC","PC","12.6196","0.008","1","spoc","SPOC","166.118147","30.458576","-163.272","0.105","-40.435","0.131","2458909.546801","0.0044177785","15.145469339457","0.0060868827","2.5830150981858","0.35662612","6.076544","0.719953","5581.0713788061","662.881","3.4095366780012","0.35126722","2.1472966894485","308.73990287632","8.847484","55.5211","0.1999","3272","157","4.82521","0.0034367","0.401575","0.0119287","","","0.393258","0.0202403","22","The even transit has a ramp shape. Has a transit-like single transit st ~1905.","2020-04-15","2020-04-15","2021-10-29"
"271169413","4559.01","","2","4","2","2","1","4","4","3.6","60.9","0","0","0","PC","PC","10.9139","0.007","1","spoc","SPOC","211.013538","-30.014125","37.154","0.119","-246.151","0.179","2458597.858372","0.0013970048","3.9649849178323","0.000016125543","1.5092826348455","0.45993468","1.325617","0.137034","1220.1933560008","126.20545","1.5372814118794","1.0142795","17.615259192841","522.5068748499","9.969001","31.6354","0.07385","3476","157","4.80232","0.00517381","0.4267669916153","0.0128868","","","0.421338","0.020418","11,38","potential L1 planet","2021-10-28","2021-10-27","2021-11-02"
"277505161","3607.01","","3","4","3","3","1","4","4","19.3","60.8","1","0","0","PC","PC","13.1142","0.009","1","qlp","QLP","310.704952","58.514945","6.001","2.164","-16.685","2.164","2458788.042159","0.0032735","3.5891306","0.0002948","2.356","0.225","7.178681","0.008737","6590","8.04663","","","","","17","","","","","","","","","","","","","15,16,17","found in faint-star QLP search","2021-06-23","2021-06-23","2021-10-29"
"54962195","663.01","","3","4","4","4","4","3","4","7.4","60.7","26","3","9","PC","PC","11.7602","0.007","1","spoc","UNKNOWN","160.065852","-8.511083","-142.182","0.075","-82.962","0.062","2458544.388969","0.0010090554","2.5989052284733","0.0000099969975","1.5907992474575","0.37942126","2.128781","0.170075","1958.7592988435","156.63235","2.2880099143759","1.1988912","48.461479402516","672.92849150831","12.716892","64.2308","0.1799","3719","64","4.76941","0.347691","0.51236099004745","0.0152398","","","0.510139","0.0203013","9,35","potential multi","2019-05-07","2021-07-14","2021-10-29"
"142748283","2096.02","","2","4","2","2","4","4","4","1.7","60.6","4","0","3","PC","PC","13.4764","0.007","2","spoc","SPOC","151.618699","74.827211","-26.044","0.076","-75.114","0.094","2458687.539955","0.0024531558","6.3876114077132","0.00010586111","1.2461048054205","0.34083673","7.196394","0.729546","6606.2067093976","671.7106","2.0770263465338","0.5621869","3.8776974507934","357.90126207428","9.43303","48.4809","0.098","3285","157","4.98992","0.014318","0.247331","0.00734744","","","0.217977","0.0200839","14,20,21","potential L1 candidate in possible multi-planet system","2020-07-15","2020-07-15","2021-10-29"
"34068865","731.01","","3","5","5","3","4","4","4","31.3","60.6","5","2","2","PC","CP","8.031941","0.007","1","spoc","UNKNOWN","146.121464","-45.779016","-462.549","0.056","-582.814","0.058","2459304.837529","0.0010745","0.3219257952087","0.0000062123504","0.49915856425108","0.07305733","0.398245","0.023719","366.72998226766","21.845749","1.0276773996602","0.15093485","586.61381764635","1255.1852343856","18.879656","9.41263","0.002835","3518","84","4.82492","0.061282","0.45775100588799","0.0135803","","","0.454797","0.0202618","9,35,36","L1 PC; centroid offset but not centered on anything else; epoch from qlp-s36-tois; all other parameters from spoc-s01-s36 multisector","2019-06-06","2021-11-10","2022-01-12"
"48768158","2993.01","","3","4","3","3","1","4","4","19.7","60.5","0","0","0","PC","PC","13.5586","0.019","1","qlp","QLP","162.226841","-32.419951","6.242","2.216","-18.661","2.216","2458564.219716","0.0035342","2.3378096","0.0007971","2.307","0.308","7.49568","0.013242","6880","12.1962","","","","","15","608.631","","","","","","","","","","","","9","found in faint-star QLP search","2021-06-04","2021-06-04","2021-10-29"
"149788158","727.01","","2","4","4","2","4","4","4","4.4","60.2","1","3","7","PC","PC","11.0002","0.007","1","qlp","QLP","130.736931","-2.498585","22.577","0.07","-120.15","0.049","2459245.51846","0.0032401","4.7244442","0.0000431","0.999","0.373","1.60808","0.027908","1480","25.7038","1.97562","0.283431","6.29202","441","10","42.972","0.06285","3653","157","4.74","0.01","0.5","0.01","","","0.495286","0.0202891","8,34","SG1 to check if signal is real and if it is on the target or neighbor 149788157; period might be double","2019-05-24","2021-06-11","2021-10-29"
"261257684","904.01","","1","4","1","1","4","4","4","2.5","59.5","3","1","6","PC","PC","10.846","0.007","1","spoc","UNKNOWN","89.371273","-83.129726","-28.941","0.032","110.858","0.033","2459366.628641","0.004523604","10.877196356539","0.00008818238","2.8426560672944","0.19250447","1.926791","0.117822","1773.0667811832","108.511955","2.491964085884","0.17729554","8.3169442962579","433.12245268462","15.997674","46.0891","0.0349","3992","170","4.61929","0.240707","0.53243899345398","0.0157936","","","0.529185","0.0202724","12,13,27,38,39","v-shaped; potentially multi in habitable zone","2019-07-15","2021-08-17","2021-10-29"
"429358906","782.01","","1","4","1","2","4","4","4","2.5","59.4","5","0","10","PC","PC","12.2875","0.007","1","spoc","SPOC","183.920361","-18.910338","-163.72","0.151","-36.819","0.096","2458577.041887","0.0015667799","8.0239925284189","0.000028820785","1.7628766077611","0.30177468","4.437735","0.368487","4078.9629207941","339.33182","2.6792246219369","0.57273245","5.3901572736257","388.61549135534","12.126099","52.5122","0.2036","3331","63","4.94964","0.399131","0.40651598572731","0.0122887","","","0.398817","0.0204054","10,36","potential L1 planet","2019-06-11","2021-07-06","2021-10-29"
"167092385","1318.01","","3","4","3","3","4","4","4","12.4","59.3","0","1","4","PC","PC","10.151","0.018","1","qlp","QLP","318.724623","38.094232","4.6","1.6","3.1","1.7","2458712.03961","0.00541","4.99024","0.00217","2.059","0.327","1.510223","0.006709","1390","6.17909","","","","","9","343.728","","","","","","","","","","","","15","","2019-10-17","2020-05-20","2021-10-29"
"119584412","1801.01","","1","4","1","2","4","4","4","1.4","58.7","3","8","4","PC","PC","9.85623","0.007","1","spoc","SPOC","175.575599","23.027033","-205.015","0.169","41.426","0.395","2458903.544154","0.0024247693","21.284405590239","0.0033533745","2.7685805240742","0.44174093","1.680535","0.161438","1546.6322644082","148.67924","2.1702861314579","0.8463299","3.7608471034926","355.17400212887","10.55743","30.6796","0.1677","3815","157","4.69775","0.00975382","0.545591","0.0164229","","","0.541272","0.0204295","22","period could be half (10.64 days)","2020-04-15","2020-04-15","2021-10-29"
"238335094","2833.01","","3","4","3","3","1","4","4","15","58","0","0","0","PC","PC","13.0718","0.006","1","qlp","QLP","120.662363","-49.593238","-9.876","2.946","8.655","2.946","2459247.278713","0.0035143","4.3897272","0.0000227","3.234","0.277","7.134965","0.004034","6550","3.71511","","","","","20","448.289","","","","","","","","","","","","7,8,9,34","no radius; found in faint-star QLP search","2021-06-04","2021-06-04","2021-10-29"
"422756130","1695.01","","2","4","4","2","4","4","4","5.4","57.9","6","3","3","PC","PC","11.0294","0.007","1","spoc","SPOC","21.921735","72.296615","71.707","0.055","40.475","0.062","2458791.519349","0.00097176497","3.1343189398691","0.000026606538","1.235135657714","0.38916555","1.312998","0.096202","1208.5847827126","88.60096","1.8191660319175","1.5056809","34.553344918157","618.36125995364","13.702469","45.1309","0.06805","3575","157","4.72334","0.0086441","0.516105","0.0153254","","","0.513745","0.0202836","18,19,24,25","potential L1 candidate; low SNR; crowded field","2020-01-30","2020-09-23","2021-10-29"
